# 1000
1.156156156156156189e+00 2.612722641591521604e-18 5.059429702414064023e-13
1.171171171171171199e+00 2.612734462638382804e-18 5.158409088393080318e-13
1.186186186186186209e+00 2.612745691723314680e-18 5.259325229025010007e-13
1.201201201201201219e+00 2.612756328615272661e-18 5.362216028963747586e-13
1.216216216216216228e+00 2.612766373082821213e-18 5.467120134856883406e-13
1.231231231231231238e+00 2.612775824894161185e-18 5.574076949873535747e-13
1.246246246246246248e+00 2.612784683817132122e-18 5.683126648516623150e-13
1.261261261261261257e+00 2.612773903706211077e-18 5.791691259910952001e-13
1.276276276276276267e+00 2.612654823439196746e-18 5.887299624960606282e-13
1.291291291291291277e+00 2.612534652145082011e-18 5.984486834314894271e-13
1.306306306306306286e+00 2.612413388746056388e-18 6.083278970330669162e-13
1.321321321321321296e+00 2.612291032162206274e-18 6.183702546418821960e-13
1.336336336336336306e+00 2.612167581311498390e-18 6.285784514171334059e-13
1.351351351351351315e+00 2.612043035109816754e-18 6.389552270606312110e-13
1.366366366366366325e+00 2.611917392470936109e-18 6.495033665532615717e-13
1.381381381381381335e+00 2.611816896310858843e-18 6.587455520478868995e-13
1.396396396396396344e+00 2.611723619710065516e-18 6.676407469026619795e-13
1.411411411411411354e+00 2.611629174640928545e-18 6.766561229134234260e-13
1.426426426426426364e+00 2.611533560105108247e-18 6.857933048053624212e-13
1.441441441441441373e+00 2.611436775102542387e-18 6.950539392827693052e-13
1.456456456456456383e+00 2.611338818631471216e-18 7.044396953265745419e-13
1.471471471471471393e+00 2.611239689688396639e-18 7.139522644959312779e-13
1.486486486486486402e+00 2.611139387268150398e-18 7.235933612338804906e-13
1.501501501501501412e+00 2.611038567980339932e-18 7.314890192392882226e-13
1.516516516516516422e+00 2.610936469149882539e-18 7.394038413209719712e-13
1.531531531531531432e+00 2.610833064640192871e-18 7.474043688043435283e-13
1.546546546546546441e+00 2.610728353818867177e-18 7.554915305341392180e-13
1.561561561561561451e+00 2.610622336051088519e-18 7.636662654311813250e-13
1.576576576576576461e+00 2.610515010699636783e-18 7.719295226018089804e-13
1.591591591591591470e+00 2.610406377124911788e-18 7.802822614484928690e-13
1.606606606606606702e+00 2.610296434684902476e-18 7.887254517816418358e-13
1.621621621621621712e+00 2.610250423367979928e-18 7.957223624918356473e-13
1.636636636636636721e+00 2.610215416258814892e-18 8.024875683902438405e-13
1.651651651651651731e+00 2.610179037226027213e-18 8.093103561599676865e-13
1.666666666666666741e+00 2.610141286464503283e-18 8.161912165019234031e-13
1.681681681681681750e+00 2.610102164165112774e-18 8.231306443044532631e-13
1.696696696696696760e+00 2.610061670514708638e-18 8.301291386791158980e-13
1.711711711711711770e+00 2.610019805696118636e-18 8.371872029967800289e-13
1.726726726726726779e+00 2.609976569888186162e-18 8.443053449240484850e-13
1.741741741741741789e+00 2.609965652850609848e-18 8.508896533808661122e-13
1.756756756756756799e+00 2.610026232478993569e-18 8.562289163875170989e-13
1.771771771771771808e+00 2.610085255434563270e-18 8.616017540515967628e-13
1.786786786786786818e+00 2.610142723327338993e-18 8.670083779433158481e-13
1.801801801801801828e+00 2.610198637759561561e-18 8.724490009692846394e-13
1.816816816816816837e+00 2.610253000325722243e-18 8.779238373809869187e-13
1.831831831831831847e+00 2.610305812612536171e-18 8.834331027832892626e-13
1.846846846846846857e+00 2.610357076199000122e-18 8.889770141430259696e-13
1.861861861861861867e+00 2.610406792656363625e-18 8.945557897976123606e-13
1.876876876876876876e+00 2.610480231749739654e-18 8.993906936217948450e-13
1.891891891891891886e+00 2.610591224312311014e-18 9.030353833595438293e-13
1.906906906906906896e+00 2.610700399245945290e-18 9.066949214709280875e-13
1.921921921921921905e+00 2.610807760603507828e-18 9.103693686880132805e-13
1.936936936936936915e+00 2.610913312421260145e-18 9.140587859926286804e-13
1.951951951951951925e+00 2.611017058718889978e-18 9.177632346173995313e-13
1.966966966966966934e+00 2.611119003499548256e-18 9.214827760467877896e-13
1.981981981981981944e+00 2.611219150749883387e-18 9.252174720181368037e-13
1.996996996996996954e+00 2.611317504440066676e-18 9.289673845227137713e-13
2.012012012012012185e+00 2.611414068523837781e-18 9.327325758067677469e-13
2.027027027027027195e+00 2.611603431485068670e-18 9.347880274289382894e-13
2.042042042042042205e+00 2.611797132254918683e-18 9.367264489815045464e-13
2.057057057057057214e+00 2.611988498954803093e-18 9.386689839305758066e-13
2.072072072072072224e+00 2.612177540249601669e-18 9.406156409807493510e-13
2.087087087087087234e+00 2.612364264763385648e-18 9.425664288560737257e-13
2.102102102102102243e+00 2.612548681079528674e-18 9.445213563000766111e-13
2.117117117117117253e+00 2.612730797740832364e-18 9.464804320758191456e-13
2.132132132132132263e+00 2.612910623249641095e-18 9.484436649659328824e-13
2.147147147147147273e+00 2.613088166067991456e-18 9.504110637726694688e-13
2.162162162162162282e+00 2.613279054743762141e-18 9.521241951979269373e-13
2.177177177177177292e+00 2.613560123407575753e-18 9.523029029355142990e-13
2.192192192192192302e+00 2.613838228085628670e-18 9.524817537990945418e-13
2.207207207207207311e+00 2.614113384409935434e-18 9.526607474460444477e-13
2.222222222222222321e+00 2.614385607922669422e-18 9.528398835365381878e-13
2.237237237237237331e+00 2.614654914076512979e-18 9.530191617335117793e-13
2.252252252252252340e+00 2.614921318235039910e-18 9.531985817026523824e-13
2.267267267267267350e+00 2.615184835673083331e-18 9.533781431123756822e-13
2.282282282282282360e+00 2.615445481577112380e-18 9.535578456338149831e-13
2.297297297297297369e+00 2.615703271045594678e-18 9.537376889407890992e-13
2.312312312312312379e+00 2.615958219089384983e-18 9.539176727098045759e-13
2.327327327327327389e+00 2.616264587976307385e-18 9.528931724497516915e-13
2.342342342342342398e+00 2.616584834423664252e-18 9.514784805297882523e-13
2.357357357357357408e+00 2.616901189292337442e-18 9.500660242073159465e-13
2.372372372372372418e+00 2.617213680940803754e-18 9.486557990394527883e-13
2.387387387387387427e+00 2.617522337517731105e-18 9.472478006004670572e-13
2.402402402402402437e+00 2.617827186963167986e-18 9.458420244815999873e-13
2.417417417417417447e+00 2.618128257009811105e-18 9.444384662909718609e-13
2.432432432432432456e+00 2.618425575184200622e-18 9.430371216534364044e-13
2.447447447447447466e+00 2.618719168807953129e-18 9.416379862104535603e-13
2.462462462462462476e+00 2.619009064998983460e-18 9.402410556199711455e-13
2.477477477477477485e+00 2.619295290672729966e-18 9.388463255562945949e-13
2.492492492492492495e+00 2.619599849572468267e-18 9.362356311343055431e-13
2.507507507507507505e+00 2.619901842396163727e-18 9.334953825162634401e-13
2.522522522522522515e+00 2.620198761897547367e-18 9.307633193348397774e-13
2.537537537537537524e+00 2.620490657387877956e-18 9.280394155049179700e-13
2.552552552552552534e+00 2.620777577698051513e-18 9.253236450450090288e-13
2.567567567567567544e+00 2.621059571182634590e-18 9.226159820765845246e-13
2.582582582582582553e+00 2.621336685723860960e-18 9.199164008233968307e-13
2.597597597597597563e+00 2.621608968735666826e-18 9.172248756108415707e-13
2.612612612612612573e+00 2.621876467167651690e-18 9.145413808652873528e-13
2.627627627627627582e+00 2.622139227509028432e-18 9.118658911134325637e-13
2.642642642642642592e+00 2.622397295792582642e-18 9.091983809816696349e-13
2.657657657657657602e+00 2.622661052710665413e-18 9.059485714291735560e-13
2.672672672672672611e+00 2.622926437475574798e-18 9.022789334440872422e-13
2.687687687687687621e+00 2.623185569526320385e-18 8.986243563183243435e-13
2.702702702702702631e+00 2.623438526478511794e-18 8.949847757706506322e-13
2.717717717717717640e+00 2.623685384965987353e-18 8.913601278334591468e-13
2.732732732732732650e+00 2.623926220652334621e-18 8.877503488505905627e-13
2.747747747747747660e+00 2.624161108242311545e-18 8.841553754751721427e-13
2.762762762762762669e+00 2.624390121493116227e-18 8.805751446674643610e-13
2.777777777777777679e+00 2.624613333225619720e-18 8.770095936927578130e-13
2.792792792792792689e+00 2.624830815335454759e-18 8.734586601192859774e-13
2.807807807807807698e+00 2.625042638804004351e-18 8.699222818161386854e-13
2.822822822822822708e+00 2.625248873709322182e-18 8.664003969512440510e-13
2.837837837837837718e+00 2.625477248797678861e-18 8.624312087044457971e-13
2.852852852852852727e+00 2.625717758461894861e-18 8.581593187037901298e-13
2.867867867867867737e+00 2.625950730955827988e-18 8.539088156977053252e-13
2.882882882882882747e+00 2.626176284891959535e-18 8.496795891096895690e-13
2.897897897897897757e+00 2.626394536926572167e-18 8.454715290046523632e-13
2.912912912912912766e+00 2.626605601791419137e-18 8.412845260836764895e-13
2.927927927927927776e+00 2.626809592324958639e-18 8.371184716789003344e-13
2.942942942942942786e+00 2.627006619503129395e-18 8.329732577484473686e-13
2.957957957957957795e+00 2.627196792469664409e-18 8.288487768714180293e-13
2.972972972972972805e+00 2.627380218565979085e-18 8.247449222429786378e-13
2.987987987987987815e+00 2.627557003360582493e-18 8.206615876694826295e-13
3.003003003003002824e+00 2.627727250678085337e-18 8.165986675636844781e-13
3.018018018018017834e+00 2.627892408809327854e-18 8.125228901423857608e-13
3.033033033033032844e+00 2.628068783022073929e-18 8.080140666278671624e-13
3.048048048048047853e+00 2.628237162768756730e-18 8.035304991714944000e-13
3.063063063063062863e+00 2.628397696368881668e-18 7.990720421892088514e-13
3.078078078078077873e+00 2.628550529176693031e-18 7.946385510314592926e-13
3.093093093093092882e+00 2.628695803641340427e-18 7.902298819747957955e-13
3.108108108108107892e+00 2.628833659365913922e-18 7.858458922135920658e-13
3.123123123123122902e+00 2.628964233165302833e-18 7.814864398519113654e-13
3.138138138138137911e+00 2.629087659122868911e-18 7.771513838954889595e-13
3.153153153153152921e+00 2.629204068646041775e-18 7.728405842438287648e-13
3.168168168168167931e+00 2.629313590520807323e-18 7.685539016824612547e-13
3.183183183183182940e+00 2.629416350965066776e-18 7.642911978752658858e-13
3.198198198198197950e+00 2.629512473680971513e-18 7.600523353569543772e-13
3.213213213213213404e+00 2.629602079906212126e-18 7.558371775256451686e-13
3.228228228228228414e+00 2.629609722050384753e-18 7.514213528721795125e-13
3.243243243243243423e+00 2.629606631234628789e-18 7.470192125991288232e-13
3.258258258258258433e+00 2.629597102637663715e-18 7.426430702374667409e-13
3.273273273273273443e+00 2.629581257679522932e-18 7.382927689341719455e-13
3.288288288288288452e+00 2.629559215195098747e-18 7.339681528593153790e-13
3.303303303303303462e+00 2.629531091491666042e-18 7.296690671973131536e-13
3.318318318318318472e+00 2.629497000405158721e-18 7.253953581383809037e-13
3.333333333333333481e+00 2.629457053355125737e-18 7.211468728700586177e-13
3.348348348348348491e+00 2.629411359398412146e-18 7.169234595688843061e-13
3.363363363363363501e+00 2.629360025281675375e-18 7.127249673921811635e-13
3.378378378378378510e+00 2.629303155492618413e-18 7.085512464699532798e-13
3.393393393393393520e+00 2.629240852310119852e-18 7.044021478969130195e-13
3.408408408408408530e+00 2.629173215853165983e-18 7.002775237246028140e-13
3.423423423423423539e+00 2.629084528049967084e-18 6.961725822298875512e-13
3.438438438438438549e+00 2.628909301371376766e-18 6.920678761929539660e-13
3.453453453453453559e+00 2.628730340936545579e-18 6.879875271215299188e-13
3.468468468468468568e+00 2.628547701690521884e-18 6.839313887741054171e-13
3.483483483483483578e+00 2.628361437450404667e-18 6.798993158186304097e-13
3.498498498498498588e+00 2.628171600931729550e-18 6.758911638260925244e-13
3.513513513513513598e+00 2.627978243774057078e-18 6.719067892641324696e-13
3.528528528528528607e+00 2.627781416565977456e-18 6.679460494907479907e-13
3.543543543543543617e+00 2.627581168869428497e-18 6.640088027480614393e-13
3.558558558558558627e+00 2.627377549243329472e-18 6.600949081561307620e-13
3.573573573573573636e+00 2.627170605266690354e-18 6.562042257068528807e-13
3.588588588588588646e+00 2.626960383561029246e-18 6.523366162579013022e-13
3.603603603603603656e+00 2.626746929812253652e-18 6.484919415267409745e-13
3.618618618618618665e+00 2.626530288791994765e-18 6.446700640847037260e-13
3.633633633633633675e+00 2.626310504378311603e-18 6.408708473511060146e-13
3.648648648648648685e+00 2.625976609841541760e-18 6.371847315702114116e-13
3.663663663663663694e+00 2.625595287252705669e-18 6.335568716605535172e-13
3.678678678678678704e+00 2.625212268233966593e-18 6.299497893107280828e-13
3.693693693693693714e+00 2.624827567699649752e-18 6.263633647082736459e-13
3.708708708708708723e+00 2.624441200207179745e-18 6.227974787413046783e-13
3.723723723723723733e+00 2.624053179966526456e-18 6.192520129941933240e-13
3.738738738738738743e+00 2.623663520849389051e-18 6.157268497433056629e-13
3.753753753753753752e+00 2.623272236398046009e-18 6.122218719527300982e-13
3.768768768768768762e+00 2.622879339834013717e-18 6.087369632700872300e-13
3.783783783783783772e+00 2.622484844066392294e-18 6.052720080223240788e-13
3.798798798798798781e+00 2.622088761699965285e-18 6.018268912115696997e-13
3.813813813813813791e+00 2.621691105043104830e-18 5.984014985110205858e-13
3.828828828828828801e+00 2.621291886115376394e-18 5.949957162608382876e-13
3.843843843843843811e+00 2.620891116654962839e-18 5.916094314640955020e-13
3.858858858858858820e+00 2.620488808125871640e-18 5.882425317827486147e-13
3.873873873873873830e+00 2.620030969594294150e-18 5.850164308823307638e-13
3.888888888888888840e+00 2.619522889638988123e-18 5.819177575791242748e-13
3.903903903903903849e+00 2.619013629132939138e-18 5.788355944181316798e-13
3.918918918918918859e+00 2.618503192331311837e-18 5.757698529391219497e-13
3.933933933933933869e+00 2.617991583349859726e-18 5.727204451599718247e-13
3.948948948948948878e+00 2.617478806168780502e-18 5.696872835739981760e-13
3.963963963963963888e+00 2.616964864636439646e-18 5.666702811473035968e-13
3.978978978978978898e+00 2.616449762473012744e-18 5.636693513161661181e-13
3.993993993993993907e+00 2.615933503273967948e-18 5.606844079844129708e-13
4.009009009009009361e+00 2.615416090513489130e-18 5.577153655208366563e-13
4.024024024024024371e+00 2.614897527547717603e-18 5.547621387566071795e-13
4.039039039039039380e+00 2.614377817617986146e-18 5.518246429827198252e-13
4.054054054054054390e+00 2.613856963853860815e-18 5.489027939474441458e-13
4.069069069069069400e+00 2.613334969276160800e-18 5.459965078537957697e-13
4.084084084084084409e+00 2.612811836799821518e-18 5.431057013570268896e-13
4.099099099099099419e+00 2.612287569236716479e-18 5.402302915621197796e-13
4.114114114114114429e+00 2.611713913122111641e-18 5.375454081013076988e-13
4.129129129129129439e+00 2.611107933726278355e-18 5.349868654292478226e-13
4.144144144144144448e+00 2.610500887254753338e-18 5.324405904554787027e-13
4.159159159159159458e+00 2.609892774111754231e-18 5.299065240055568681e-13
4.174174174174174468e+00 2.609283594634010628e-18 5.273846071926796980e-13
4.189189189189189477e+00 2.608673349092564811e-18 5.248747814162464379e-13
4.204204204204204487e+00 2.608062037694520502e-18 5.223769883604438546e-13
4.219219219219219497e+00 2.607449660584707247e-18 5.198911699928232065e-13
4.234234234234234506e+00 2.606836217847333252e-18 5.174172685628981160e-13
4.249249249249249516e+00 2.606221709507553088e-18 5.149552266007430477e-13
4.264264264264264526e+00 2.605606135532988790e-18 5.125049869155987538e-13
4.279279279279279535e+00 2.604989495835239019e-18 5.100664925944962986e-13
4.294294294294294545e+00 2.604371790271271892e-18 5.076396870008729046e-13
4.309309309309309555e+00 2.603753018644839383e-18 5.052245137732063769e-13
4.324324324324324564e+00 2.603133180707821243e-18 5.028209168236545773e-13
4.339339339339339574e+00 2.602512276161507276e-18 5.004288403367029758e-13
4.354354354354354584e+00 2.601890304657872699e-18 4.980482287678159383e-13
4.369369369369369593e+00 2.601431491348179493e-18 4.960008105871459153e-13
4.384384384384384603e+00 2.600991982970704335e-18 4.940013364833196802e-13
4.399399399399399613e+00 2.600551573605475307e-18 4.920099886521942677e-13
4.414414414414414622e+00 2.600110262774848301e-18 4.900267338546224297e-13
4.429429429429429632e+00 2.599668049962924462e-18 4.880515389885397896e-13
4.444444444444444642e+00 2.599224934616453837e-18 4.860843710883911063e-13
4.459459459459459651e+00 2.598780916145720913e-18 4.841251973245456342e-13
4.474474474474474661e+00 2.598335993925417067e-18 4.821739850027217721e-13
4.489489489489489671e+00 2.597890167295471411e-18 4.802307015634242325e-13
4.504504504504504681e+00 2.597443435561842348e-18 4.782953145813624311e-13
4.519519519519519690e+00 2.596995797997333398e-18 4.763677917648955319e-13
4.534534534534534700e+00 2.596547253842305407e-18 4.744481009554595201e-13
4.549549549549549710e+00 2.596097802305459625e-18 4.725362101270121464e-13
4.564564564564564719e+00 2.595647442564501776e-18 4.706320873854700975e-13
4.579579579579579729e+00 2.595196173766874672e-18 4.687357009681610086e-13
4.594594594594594739e+00 2.594743995030389155e-18 4.668470192432600278e-13
4.609609609609609748e+00 2.594290905443898552e-18 4.649660107092486949e-13
4.624624624624624758e+00 2.593896332937383176e-18 4.632056321545082721e-13
4.639639639639639768e+00 2.593600141963192234e-18 4.616399598493758803e-13
4.654654654654654777e+00 2.593303149787697641e-18 4.600796368326697056e-13
4.669669669669669787e+00 2.593005356136786795e-18 4.585246446749926035e-13
4.684684684684684797e+00 2.592706760713483611e-18 4.569749650111068375e-13
4.699699699699699806e+00 2.592407363198452726e-18 4.554305795396944674e-13
4.714714714714714816e+00 2.592107163250502168e-18 4.538914700231330348e-13
4.729729729729729826e+00 2.591806160507065996e-18 4.523576182872625655e-13
4.744744744744744835e+00 2.591504354584682314e-18 4.508290062211599929e-13
4.759759759759759845e+00 2.591201745079417359e-18 4.493056157769101488e-13
4.774774774774774855e+00 2.590898331567357004e-18 4.477874289693824585e-13
4.789789789789789864e+00 2.590594113604991553e-18 4.462744278760048095e-13
4.804804804804804874e+00 2.590289090729648306e-18 4.447665946365359053e-13
4.819819819819819884e+00 2.589983262459911801e-18 4.432639114528480693e-13
4.834834834834834894e+00 2.589676628295982416e-18 4.417663605886995485e-13
4.849849849849849903e+00 2.589369187720096996e-18 4.402739243695186306e-13
4.864864864864864913e+00 2.589060940196855878e-18 4.387865851821760983e-13
4.879879879879879923e+00 2.588751885173627715e-18 4.373043254747754559e-13
4.894894894894894932e+00 2.588442022080869570e-18 4.358271277564249293e-13
4.909909909909909942e+00 2.587889529667998266e-18 4.343012093166737387e-13
4.924924924924924952e+00 2.587334541321257022e-18 4.327803125325844016e-13
4.939939939939939961e+00 2.586778760818451118e-18 4.312647984718397239e-13
4.954954954954954971e+00 2.586222187177713736e-18 4.297546479449904523e-13
4.969969969969969981e+00 2.585664819399216064e-18 4.282498418315479131e-13
4.984984984984984990e+00 2.585106656465514349e-18 4.267503610797376347e-13
5.000000000000000000e+00 2.584547697341849187e-18 4.252561867062443382e-13
5.015015015015015010e+00 2.583987940976450591e-18 4.237672997959625300e-13
5.030030030030030019e+00 2.583427386300816481e-18 4.222836815017435121e-13
5.045045045045045029e+00 2.582866032230015822e-18 4.208053130441493573e-13
5.060060060060060039e+00 2.582303877662964035e-18 4.193321757112099158e-13
5.075075075075075048e+00 2.581740921482664123e-18 4.178642508581631091e-13
5.090090090090090058e+00 2.581177162556501337e-18 4.164015199072221844e-13
5.105105105105105068e+00 2.580612599736481223e-18 4.149439643473254502e-13
5.120120120120120077e+00 2.580047231859458421e-18 4.134915657338885868e-13
5.135135135135135087e+00 2.579481057747411302e-18 4.120443056885730616e-13
5.150150150150150097e+00 2.578914076207636490e-18 4.106021658990293015e-13
5.165165165165165106e+00 2.578346286032998842e-18 4.091651281186693492e-13
5.180180180180180116e+00 2.577777686002147929e-18 4.077331741664207390e-13
5.195195195195195126e+00 2.576247969716444015e-18 4.053166442614203826e-13
5.210210210210210136e+00 2.574389406229478996e-18 4.025798319814714038e-13
5.225225225225225145e+00 2.572529594766297951e-18 3.998620763605363731e-13
5.240240240240240155e+00 2.570668531482885304e-18 3.971632418515960589e-13
5.255255255255255165e+00 2.568806212494281748e-18 3.944831938873673430e-13
5.270270270270270174e+00 2.566942633875021049e-18 3.918217988731332950e-13
5.285285285285285184e+00 2.565077791659531406e-18 3.891789241796244415e-13
5.300300300300300194e+00 2.563211681842515634e-18 3.865544381359515311e-13
5.315315315315315203e+00 2.561344300379315928e-18 3.839482100225920185e-13
5.330330330330330213e+00 2.559475643186248599e-18 3.813601100644228957e-13
5.345345345345345223e+00 2.557605706140956127e-18 3.787900094238196100e-13
5.360360360360360232e+00 2.555734485082709149e-18 3.762377801937886075e-13
5.375375375375375242e+00 2.553861975812709601e-18 3.737032953911605616e-13
5.390390390390390252e+00 2.551988174094398479e-18 3.711864289498383289e-13
5.405405405405405261e+00 2.522392075028537405e-18 3.686870557140809036e-13
5.420420420420420271e+00 2.520525453257713438e-18 3.662050514318446741e-13
5.435435435435435281e+00 2.518657405599030646e-18 3.637402927481860212e-13
5.450450450450450290e+00 2.516787928050768295e-18 3.612926571986897155e-13
5.465465465465465300e+00 2.514917016566238651e-18 3.588620232029601715e-13
5.480480480480480310e+00 2.513044667054083578e-18 3.564482700581611689e-13
5.495495495495495319e+00 2.510727640572942274e-18 3.535172643322725855e-13
5.510510510510510329e+00 2.507962122690439701e-18 3.500802556874991648e-13
5.525525525525525339e+00 2.505191961917272975e-18 3.466770376009236577e-13
5.540540540540540349e+00 2.502417148678535393e-18 3.433072753766777959e-13
5.555555555555555358e+00 2.499637673399049464e-18 3.399706376539498320e-13
5.570570570570570368e+00 2.496853526504059863e-18 3.366667963735894943e-13
5.585585585585585378e+00 2.494064698419991859e-18 3.333954267450495407e-13
5.600600600600600387e+00 2.491271179575101124e-18 3.301562072136535086e-13
5.615615615615615397e+00 2.488472960400225235e-18 3.269488194281966802e-13
5.630630630630630407e+00 2.485670031329540941e-18 3.237729482088773340e-13
5.645645645645645416e+00 2.482862382801229005e-18 3.206282815155379370e-13
5.660660660660660426e+00 2.480050005258291558e-18 3.175145104162406623e-13
5.675675675675675436e+00 2.477232889149272406e-18 3.144313290561489088e-13
5.690690690690690445e+00 2.474411024929005440e-18 3.113784346267206802e-13
5.705705705705705455e+00 2.471584403059430462e-18 3.083555273352237174e-13
5.720720720720720465e+00 2.468753014010309632e-18 3.053623103745404788e-13
5.735735735735735474e+00 2.465916848260057542e-18 3.023984898932899757e-13
5.750750750750750484e+00 2.463075896296527382e-18 2.994637749662437977e-13
5.765765765765765494e+00 2.460230148617802881e-18 2.965578775650392033e-13
5.780780780780780503e+00 2.457379595733021068e-18 2.936805125291895293e-13
5.795795795795795513e+00 2.454524228163188089e-18 2.908313975373847496e-13
5.810810810810810523e+00 2.451614677775642838e-18 2.879232146719149528e-13
